회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)ATS엔지니어링,061907,2010/12,9474090,8113410,1360679,4976137,4298520,3429455,1305296,2000000,1592000,14261803,786821,106491,218039,0,15088,0,1366365,786821,1137651,10366045,570270,2863193,771500,0,2046455,1546682,786821,56918,294643,83728,121276,472106
(주)ATS엔지니어링,061907,2011/12,11360107,9174942,2185165,5948311,4146213,5287549,300000,1591600,2942000,14737026,670069,70355,0,0,48842,493400,725918,670069,1364211,10752195,713634,3633018,819670,0,3526930,660762,798591,39601,43188,40346,77529,643149
(주)ATS엔지니어링,061907,2012/12,12768690,8602013,4166677,7707647,5856841,6879186,1000000,1098240,1200000,11643416,-1987859,47175,0,0,49036,643360,-2173554,-1987859,-1473298,9315658,65000,3494807,1330990,0,4807387,828461,-1977192,50950,81027,22006,125843,629736
(주)ATS엔지니어링,061907,2013/12,12850948,10175397,2675552,5802498,7112463,3881262,3079161,1804185,0,13626057,-1491125,59081,0,0,49594,1422095,-1702537,-1491125,-596829,11218836,65000,4748302,1877704,0,3250545,1921236,-1491125,50268,105020,32505,230175,1124471
(주)ATS엔지니어링,061907,2014/12,13081100,10149047,2932053,5320705,6923339,3815207,3143465,1426920,1050000,14185115,256501,50051,0,0,19958,377360,2036238,256501,707003,11074358,205200,4748371,1965485,0,3426745,1505498,256501,31430,47553,15392,215421,665923
(주)ATS엔지니어링,061907,2015/12,9848270,7943750,1904521,5845210,7670904,3227838,3180508,62400,0,9257427,-1027532,29617,28532,0,20337,1359880,-867623,-1027532,-328651,7139610,205200,1899888,1829566,0,2763506,2617371,-1027532,20631,65813,27819,125736,824618
(주)ATS엔지니어링,061907,2016/12,9045207,12528881,-3483674,5965989,11326207,4233222,2720062,112480,840000,19230365,-5388194,53391,0,0,8489,116587,1286292,-5388194,-4976006,20937254,0,1322925,1594756,0,3759324,1732767,-5388194,31004,66017,138611,113807,525996
(주)ATS엔지니어링,061907,2017/12,6081541,11022164,-4940623,4050504,10210528,3300015,2253180,633333,0,15394672,-1456949,44020,0,0,3057,923307,-743120,-1456949,-1434731,13939963,0,766079,1182159,0,3085974,750489,-1456949,36379,185466,158955,420828,443046
(주)GIMCO,072726,2014/12,15360822,10259692,5101130,7406572,7661238,6867866,4900000,1454220,1000000,11828269,765940,4069,0,0,6317,551840,-1294005,765940,1125180,9899184,4267048,3135261,526941,0,6079606,538706,917430,759,60187,89671,56768,264518
(주)GIMCO,072726,2015/12,23466005,16356061,7109943,8296351,13822268,8020851,6762937,776360,1500000,19345514,2008813,4136,0,0,4676,305360,5278775,2008813,2956208,15313586,11571738,2824753,748161,0,6954741,275500,2542912,644,19051,95702,112245,525540
(주)GIMCO,072726,2016/12,27498373,17151102,10347271,9499583,12732176,9497290,8969556,1475667,2500000,32668939,3237328,12727,0,0,4097,300693,1705004,3237328,4786135,26164133,13387962,3206293,1379535,0,6761264,2293,4088959,8536,47138,100727,245424,942599
(주)GIMCO,072726,2017/12,34055535,17623448,16432087,11364353,13428970,9996546,8003000,1968080,1625000,12961201,406306,21755,0,0,4517,2960260,-1824836,406306,-2765766,12473320,16532125,3091833,3054225,0,8157999,1367807,475831,83961,136488,134529,4262837,1021239
(주)GMT,048980,2007/12,8219077,7909113,309964,21323,4297992,19115,3700000,3600000,0,1741340,112659,49819,0,0,1895,0,663861,112659,512268,915356,2500,8185104,0,0,0,2208,112659,5893,11121,0,9540,409149
