회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)강화파라다이스,042274,2005/12,6969045,6176207,792837,2976716,3709697,193383,0,2410000,0,8053042,916928,51352,0,0,309,0,1278639,916928,1134907,2696223,188500,443067,3360422,0,0,2783333,974465,9925,19918,22757,13082,173524
(주)갤럭시스포츠,068850,2013/12,8013139,7538371,474768,37112,105947,37112,0,7432423,0,508812,-228020,288195,0,0,81,0,-184179,-228020,-162479,0,0,7942027,0,0,6516,0,-228020,15683,0,17065,81,65621
(주)갤럭시스포츠,068850,2014/12,7763551,6981845,781706,355739,439184,355739,100000,6536909,0,584055,206937,288996,0,0,80,274910,5234,206937,22323,0,0,7376811,0,0,2304,0,206937,11489,5752,13960,483455,298840
(주)건강나라,053107,2007/12,10933514,10525045,408469,124981,643045,124981,0,9882000,0,0,-307219,0,0,0,207,0,0,0,-310720,0,951304,8568086,1289144,0,0,0,-307219,13987,0,7985,3840,339
(주)건강나라,053107,2008/12,10014709,9994803,19906,71591,590303,71591,0,9404500,0,0,-388563,0,0,0,715,500000,-866092,-388563,-389279,0,0,9943118,0,0,0,0,-388563,73788,0,1200,715,0
(주)건민,029929,2002/12,8932509,10013736,-1081227,802048,8055026,801930,7320000,0,0,2203581,-1537015,226532,290070,0,563,45000,-665963,-1537015,-448293,0,675,8117942,4402,0,71166,118,-1537015,102234,80005,136565,22730,1111452
(주)건민,029929,2003/12,8464057,9996129,-1532072,280008,7858408,280008,7320000,0,0,2599115,-446443,238549,0,0,66081,20000,-469972,-446443,60396,0,0,8164618,11990,0,77428,0,-446443,91268,21935,160171,82659,589498
(주)건민,029929,2004/12,9716004,11669292,-1953288,296505,8920341,294298,7067354,0,0,3025067,-421216,350499,0,0,5927,0,1234016,-421216,117214,0,60000,9342514,9544,0,170656,2207,-421216,130653,66860,105610,20677,559107
(주)건민,029929,2005/12,9083025,11515022,-2431996,223740,8510623,223740,7042441,0,0,3062225,-478709,435227,0,0,2922,0,-309366,-478709,96698,48757,0,8838746,7098,0,78476,0,-478709,132455,36941,95772,18515,593922
(주)건민,029929,2006/12,9094878,12233339,-3138461,113721,9206752,113721,7985942,0,0,2738536,-906464,385470,0,0,36,0,-740239,-906464,-376591,0,0,8960064,4652,0,75712,0,-906464,159475,82558,231019,5329,535203
(주)건민,029929,2007/12,8733078,12794756,-4061677,146671,9222476,146671,7921205,0,0,3055100,-923217,436973,0,0,2142,0,-392385,-923217,-423099,0,20000,8547760,2206,0,106575,0,-923217,184884,82152,247319,4479,504597
(주)건민,029929,2008/12,8430691,13387480,-4956789,130678,8381159,130678,6907090,0,0,3053536,-895111,464639,0,0,2351,0,-201340,-895111,-368057,0,0,8289864,1660,0,102020,0,-895111,208981,82986,250236,2425,529479
(주)건민,029929,2009/12,8271497,13542659,-5271162,179862,8225068,179862,6829821,264000,0,3383746,-314373,314851,0,0,1600,36000,-86884,-314373,59525,0,0,8081866,1279,0,119479,0,-314373,185024,104562,242946,2079,375977
(주)건민,029929,2010/12,21308419,14308307,7000111,164249,9117719,164249,7565287,228000,0,2544547,-1307695,470103,0,0,878,36000,-636869,-1307695,-906912,0,0,21134781,899,0,148149,0,-1307695,208397,90673,214242,63910,464693
