회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)LG경영개발원,018261,2010/12,77294873,53835241,23459633,69903576,50355021,69903576,0,0,0,65806512,8134496,879600,0,0,734281,0,8793269,8134496,10281496,0,0,1781562,4697017,0,6516559,0,11021052,144715,1883043,8841018,789593,50037
(주)LG경영개발원,018261,2011/12,85170605,54033161,31137444,76292068,49760621,76292069,0,0,0,71302011,8761653,806575,0,0,1140477,0,9370227,8761653,10404392,0,10882,2302555,5597824,0,5737747,0,11517831,160623,2083687,9126248,1171688,58249
(주)LG경영개발원,018261,2012/12,91294032,60368428,30925604,76273374,57214811,76273373,0,0,0,67527900,836935,1050321,0,0,2179209,0,9318016,836935,346464,0,10882,8656371,4454240,0,5351891,0,1628891,264358,2232120,8241461,2212774,930347
(주)LG경영개발원,018261,2013/12,87386429,57049647,30336782,73954412,51999851,73954412,0,0,0,75326318,-62806,2678545,0,0,587254,0,-865516,-62806,-437646,0,0,7090727,4340698,0,5608403,0,126400,318419,3237157,11377257,619377,55331
(주)LG경영개발원,018261,2014/12,88501057,57542268,30958788,76245603,52388640,76245603,0,0,0,75504305,2324607,2653444,0,0,584154,0,3702327,2324607,2418310,0,0,5125364,5188429,0,6232381,0,3193211,329283,3709036,12527847,805878,30977
(주)LG경영개발원,018261,2015/12,89250916,57445820,31805096,78433111,54312818,78433111,0,0,0,76750652,1231038,2705074,0,0,472249,0,6161771,1231038,1396630,0,0,2998595,5581045,0,4104841,0,1874585,301722,3768544,12082929,520724,42769
(주)LG경영개발원,018261,2016/12,90201598,55978968,34222629,80237784,54401067,80237784,0,0,0,81349551,2102166,2285462,0,0,499188,0,2147012,2102166,2684483,0,0,1245585,6219132,0,5683266,0,3067964,306134,4325092,11543172,605380,221898
(주)LG경영개발원,018261,2017/12,92056492,56473754,35582738,81833858,56473754,81833858,0,0,0,80631126,1761612,609981,0,0,510087,0,3869115,1761612,1841809,0,0,1138181,5967811,0,7017218,0,2379205,305404,3941595,11394222,565095,27699
(주)MBC아카데미,020587,2001/12,16216147,3399193,12816955,7302386,3160346,7302386,0,0,0,11644197,204888,65590,33981,0,341697,0,611763,204888,360285,9619774,832500,8016225,0,0,1010919,0,485859,143008,65894,0,359510,233936
(주)MBC아카데미,020587,2002/12,17685220,4218766,13466454,8615967,3894942,8615967,0,0,0,11918135,713500,55336,0,0,292858,0,1724959,713500,756350,9848040,1102616,7876085,0,0,936715,0,1012233,130753,92395,0,336725,80842
(주)MBC아카데미,020587,2003/12,19216993,4619008,14597985,9993029,4139497,9993029,0,0,0,13230478,1131531,75308,0,0,350463,0,1418883,1131531,1331547,10401213,1311061,7720518,77193,0,731167,0,1596972,136809,80902,0,364466,99041
(주)MBC아카데미,020587,2004/12,17918578,3930155,13988424,9663704,3634700,9663704,0,0,0,12182405,-449561,72224,0,0,300452,0,-328395,-449561,-350402,10961718,254712,7741601,153709,0,803514,0,-570536,172365,65117,0,314025,534160
(주)MBC아카데미,020587,2005/12,17159365,3849934,13309430,8797920,3644736,8797920,0,0,0,11013865,-678993,56192,0,0,248156,0,-211794,-678993,-268340,9645599,149694,7996145,116066,0,372081,0,-675674,203020,114122,0,341461,748795
(주)MBC아카데미,020587,2006/12,18037070,4302518,13734552,9770890,4039753,9770890,0,0,0,12876613,425122,47396,0,0,352306,0,1910399,425122,206877,10914299,138542,7881822,87223,0,450400,0,518940,268803,114353,0,490058,177995
(주)MBC아카데미,020587,2007/12,19957580,5041898,14915682,11010940,4661548,11010940,0,0,0,14460169,1123607,63241,0,0,476048,0,1202304,1123607,1030136,11933126,754121,7850829,259314,0,991533,0,1545589,178451,103434,0,622544,107091
(주)MBC아카데미,020587,2008/12,20478422,5156010,15322412,11005819,4933253,11005819,0,0,0,16620343,1165848,65237,0,0,547242,0,1930918,1165848,851560,14104173,1311412,7655541,304939,0,805544,0,1514882,188680,142447,0,730556,67234
(주)MBC아카데미,020587,2009/12,19886513,3992480,15894034,10913197,3949732,10913197,0,0,0,15811577,456738,42611,55359,0,500058,0,-584299,456738,183524,13753493,931799,7588191,247055,0,1469615,0,606731,187232,275288,0,1063307,640100
(주)MBC아카데미,020587,2010/12,21676046,4735810,16940236,10493295,4614404,10493295,0,0,0,15005243,941622,48288,0,0,338942,0,1980211,941622,1077460,12155592,3435131,7423670,156191,0,1566065,0,1470405,141479,114303,0,510286,117341
(주)MBC아카데미,020587,2011/12,21642885,4849581,16793304,11950544,4746664,11950544,0,0,0,15836138,123803,42154,0,0,286002,0,347113,123803,142930,12929031,1721195,7728993,74693,0,2167676,0,153135,203202,260546,0,363704,353498
(주)MBC아카데미,020587,2012/12,20972651,3771085,17201566,11974445,3676997,11974445,0,0,0,16517038,384054,36610,0,0,343900,0,216242,384054,251413,14182892,1345957,7423420,22152,0,1991909,0,462255,158899,90008,0,449448,238605
(주)MBC아카데미,020587,2013/12,20777662,3346163,17431499,12405347,3283984,12405347,0,0,0,13236751,271321,28130,0,0,261096,0,616186,271321,49020,11296489,1079182,7173117,43365,0,1662283,0,339431,163587,119048,26969,442989,152578
(주)MBC아카데미,020587,2014/12,20448362,2979917,17468445,12086482,2936215,12086482,0,0,0,12234658,102457,21566,0,0,250364,0,295983,102457,70819,10157226,987395,7208361,70131,0,612240,0,317715,138041,167382,28125,320990,74094
(주)MBC아카데미,020587,2015/12,19361224,2923573,16437650,11202130,2876092,11202130,0,0,0,10000710,-1051995,29073,0,0,185061,0,-505857,-1051995,-1156196,8898775,940915,7063655,56598,0,445684,0,-1061442,151761,488738,29971,224851,130097
(주)MBC아카데미,020587,2016/12,18769610,2655943,16113667,11748256,2586361,11748256,0,0,0,9887771,-402341,20557,0,0,136446,0,-395720,-402341,-516503,8497985,1357,6878598,42855,0,595064,0,-422588,162294,144096,31180,219759,125844
(주)MBC아카데미,020587,2017/12,18492881,2706341,15786541,11613510,2616523,11613510,0,0,0,9659900,-327127,30076,0,0,137672,0,150732,-327127,-476984,8566945,113,6752344,26770,0,556331,0,-288369,147832,56043,32011,273146,84531
(주)MBC애드컴,020588,2001/12,29517254,26148378,3368876,24596072,25007117,24596072,0,0,0,17775938,1057673,133978,0,0,326654,0,-541613,1057673,1877325,10007500,1555552,134448,0,0,2628020,0,1676217,150002,291745,374859,345473,546581
(주)MBC애드컴,020588,2002/12,31965303,26932770,5032533,28217575,25759376,28217575,0,0,0,30310073,1873657,93409,0,0,399437,0,1184761,1873657,2225160,21586638,1171820,122128,0,0,3321073,0,2646908,161062,454466,375181,500794,79046
(주)MBC애드컴,020588,2003/12,38391123,32586069,5805054,35125700,31498911,35125700,0,0,0,23660199,772521,83054,0,0,435358,0,6294167,772521,741369,16291135,707233,70618,0,0,4513769,0,1121729,175054,461330,381461,485208,104848
(주)MBC애드컴,020588,2004/12,18266330,12377312,5889018,16617402,11444198,16617402,0,0,0,13420587,233964,52386,0,0,438186,0,-394914,233964,-700436,8629496,107354,42955,0,0,1614053,0,342236,155733,437057,374977,1099317,56644
(주)MBC애드컴,020588,2005/12,22887756,16969698,5918058,21509345,16394036,21509345,0,0,0,19964206,119040,49006,0,0,329010,0,4510276,119040,-87822,14487068,168705,82715,0,0,1801350,0,239938,28813,342436,376559,342088,14328
(주)MBC애드컴,020588,2006/12,21942312,17321596,4620716,20812501,16653098,20812501,0,0,0,18751199,-1297342,49991,0,0,324021,0,-4680863,-1297342,-795640,14023006,234045,63363,0,0,1636372,0,-804260,27395,188041,469637,495301,503921
(주)MBC애드컴,020588,2007/12,27688322,22626433,5061889,26345324,21989088,26345324,0,0,0,21430671,441173,92845,0,0,300529,0,-1252862,441173,166734,15013719,368215,111977,0,0,2365072,0,491969,38277,309479,410919,328713,3478
(주)MBC애드컴,020588,2008/12,21737080,16450496,5286584,20098415,15757923,20098415,0,0,0,23261968,224696,280911,0,0,323803,0,-580933,224696,-192392,15497738,461040,327926,0,0,3922639,0,60854,70518,582407,706952,331900,78655
(주)MBC애드컴,020588,2009/12,13915106,10557707,3357399,11577355,10175295,11577355,0,0,0,11511373,-1929185,192617,0,0,188268,0,-1487356,-1929185,-2738887,7961434,641320,238051,0,0,2425961,0,-1871887,29710,444149,523108,919067,52067
(주)MBC애드컴,020588,2010/12,8781580,6256136,2525444,6961364,6114009,6961364,0,0,0,8196225,-831955,135728,0,0,117616,0,-1511776,-831955,-931367,5965230,276065,141725,0,0,1186775,0,-853118,9134,153096,389013,130095,51847
(주)NH여행,047761,2007/12,12362981,2381021,9981960,10732512,2256256,10644543,0,0,0,3779490,279060,66108,0,0,231003,0,5236581,279060,117014,589436,0,537713,175300,0,0,87969,404124,50748,131149,223636,352792,65682
(주)NH여행,047761,2008/12,7270417,2014574,5255843,5110561,1799430,4928096,0,0,0,4896741,-272880,125968,0,0,295813,0,154099,-272880,-478483,750941,718017,493867,263296,0,0,182465,-272333,16241,140464,383747,461724,255573
(주)P&I지주,014359,2003/12,10263189,7242933,3020256,652403,6268980,164297,4200000,500000,0,14869424,586616,175839,0,0,32383,0,1471615,586616,1148765,9269528,191220,1254534,0,0,5675,488106,851584,101498,142472,1015935,109510,406691
(주)P&I지주,014359,2004/12,9733663,6460704,3272959,761798,5973949,236814,3979118,0,0,14316572,252703,161973,0,0,162699,0,621298,252703,800778,9001654,193778,1363278,0,0,3784,524985,294206,112624,168853,901911,468616,975188
(주)P&I지주,014359,2005/12,10590169,6366365,4223804,1092771,5894336,329878,3783298,0,0,15575803,950845,198320,0,0,339049,0,660577,950845,918007,9804137,258562,1461966,0,0,8737,762892,1294702,122270,129303,979743,549648,172952
(주)P&I지주,014359,2006/12,20797774,15422030,5375744,3037543,14875360,2126207,11043364,0,0,22747352,1151940,276142,0,0,255627,0,2818581,1151940,1335372,15181592,319644,1805330,9003385,0,163121,911336,1575161,156777,150951,1132273,493424,253636
(주)P&I지주,014359,2007/12,18786678,12440735,6345943,3128447,11854113,2217440,9357969,0,0,32018510,970199,353975,0,0,20493,0,806075,970199,1294222,22367579,387079,1706256,8161510,0,195225,911008,1322361,215020,158601,1218314,345339,317200
(주)P&I지주,014359,2008/12,17256744,10165259,7091485,2121348,9380733,981201,6700000,0,0,35496996,745542,313354,0,0,607,0,2137205,745542,1134425,25088696,409570,1815236,7319635,0,189717,1140147,1065800,224277,291606,1359376,227793,296418
(주)P&I지주,014359,2009/12,18735672,10839415,7896257,2745085,9023566,1698254,6100000,0,0,35742107,846146,391990,0,0,3446,0,3318914,846146,896159,25220866,498573,3303715,6477760,0,157301,1046831,1056606,172575,337778,1573113,410814,250367
(주)P&I지주,014359,2010/12,19160965,10580187,8580778,3749854,8921013,2880879,5941582,0,0,38690044,1034520,454986,0,0,12004,0,2064705,1034520,1100175,27096044,1377805,3196783,5635885,0,175434,868976,1267309,155726,275284,1905471,468993,301859
(주)P&I지주,014359,2011/12,19194619,10636421,8558198,4235322,9946602,3344412,5716658,0,0,42705261,-22579,412017,0,0,67607,0,2011001,-22579,310011,29362118,1200973,3496747,4794010,0,283549,890910,398674,215273,2126457,2434063,353944,265280
(주)P&I지주,014359,2012/12,19688297,9508602,10179695,4996559,8919669,3967397,4780000,0,0,48027566,1414226,441705,0,0,82179,0,1933935,1414226,1653928,34234235,1057965,3595605,3952131,0,411728,1029162,1806955,219920,390268,2740252,392445,239418
(주)P&I지주,014359,2013/12,32779342,9712607,23066735,4809987,6117517,3850745,2580000,0,0,50880350,1690725,508377,0,0,71887,0,3170043,1690725,1735336,37015109,15483413,3508476,3110252,0,487246,959242,2157379,265024,356638,2727225,558514,136470
(주)P&I지주,014359,2014/12,37323612,9811163,27512449,4116062,5483198,3248302,1580000,0,0,51513648,3160109,520881,0,0,52706,0,2323322,3160109,1617183,37763763,18977655,5828738,2268373,0,351954,867760,4021255,266044,370834,2601358,2467037,62966
(주)P&I지주,014359,2015/12,49715491,14446759,35268732,3398106,9053654,2407818,4480000,0,0,269283,5352667,83970,0,0,62,0,3804001,5352667,173244,0,32185579,5714212,1426494,0,329562,990287,4602486,11269,0,0,4510802,81561
(주)P&I지주,014359,2016/12,26248617,5905093,20343524,29663,2249301,29663,2104174,0,0,269204,142815,119452,0,0,915,0,-1234887,142815,-124418,0,22953220,3061643,0,0,0,0,180234,38327,4109,37544,572557,267905
(주)P&I지주,014359,2017/12,28684478,7212680,21471798,373949,3336829,373949,2780000,0,0,272285,-36672,106210,0,0,95,0,242584,-36672,-104206,0,25151005,2955433,0,0,0,0,-47006,28708,16406,30000,111309,54109
(주)STX종합기술원,060652,2011/12,13085522,2879489,10206033,10230444,2879489,10230444,0,0,0,7919826,392025,32655,0,0,107449,0,-2086594,392025,152731,6519789,0,1088629,1679030,0,1734194,0,391536,10607,0,21230,238806,0
(주)STX종합기술원,060652,2012/12,7517349,4231765,3285583,4456630,4231765,4456630,0,0,0,5343945,-6920449,46775,0,0,5097,0,-1702542,-6920449,-7106638,9704478,0,1602958,1454761,0,1477800,0,-6817758,20678,0,65705,289672,792
(주)가겐투안,043566,2005/12,14810998,3256617,11554381,523688,3224266,523688,2700000,0,0,3217925,10141,243,0,0,2541,0,252382,10141,-136742,3020190,14186276,214,0,0,299971,0,13253,4849,18503,87912,278516,128521
(주)가겐투안,043566,2006/12,15638515,4040819,11597696,1341752,3988836,1341752,2700000,0,0,7413395,43315,370,0,0,2428,0,85791,43315,-20699,6863835,14186276,3059,0,0,1056136,0,40569,13324,26468,88638,280797,219529
(주)가겐투안,043566,2007/12,15170536,3511883,11658653,822569,3386021,822569,2686401,0,0,8499455,-233892,15486,0,0,5312,0,-327229,-233892,-223541,8054794,14186276,77931,9760,0,645186,0,-223183,40823,7180,55137,146592,146234
(주)가겐투안,043566,2008/12,14995047,4077010,10918037,737853,3962078,737853,3326398,0,0,9624717,-740616,34245,0,0,2480,0,-646423,-740616,-853741,9772844,14186226,41610,5358,0,526227,0,-740616,20390,13203,52500,279308,166182
(주)가겐투안,043566,2009/12,15190029,3854150,11335879,951963,2898851,951963,2200000,826398,0,7354036,417842,18766,0,0,3298,0,460322,417842,12886,6761740,14186226,21398,2942,0,582887,0,417842,2994,62742,52782,548971,144015
(주)가겐투안,043566,2010/12,15959883,3851505,12108378,1715869,2843927,1715869,1700000,806398,0,10132256,772498,9650,0,0,6819,0,990402,772498,373847,9052109,14186226,11748,1615,0,898894,0,783061,1701,36927,58125,554424,145210
(주)가겐투안,043566,2011/12,16715745,3736705,12979040,2474219,2842495,2468547,1256000,656398,0,14067408,820663,5355,0,0,18683,0,1006570,820663,440506,12866265,14186724,6393,887,0,1197296,5672,881760,3131,31802,60026,566969,125716
(주)가겐투안,043566,2012/12,17402441,3830456,13571985,3162187,3077595,3162187,1120000,556398,0,18196931,624279,6389,0,0,25306,0,479072,624279,610643,16465464,14192726,4,1,0,1651239,0,672083,6584,50753,62733,162724,101284
(주)가겐투안,043566,2013/12,15922824,3120109,12802715,1649662,2790232,1649662,1120000,0,0,15597775,-769270,12072,0,0,19743,406398,-451792,-769270,-751800,15255302,14186226,17132,1,0,753980,0,-664749,2954,66174,104788,160689,73637
