회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(유)유맥에프앤알,014534,2014/12,30509129,17844516,12664613,5475614,6362106,3601574,4000000,8634610,0,28624507,1631090,707526,0,0,49611,0,2310221,1631090,1526416,20670511,0,24981476,0,0,266495,1874040,2060058,280998,217540,1800,725290,191648
(유)유맥에프앤알,014534,2015/12,32847187,19056188,13790999,5393556,7630779,3290011,4000000,8634610,0,36195890,1126385,1040321,0,0,28845,0,3155154,1126385,890788,27583514,0,27428120,0,0,377817,2103546,1390737,304677,247945,3900,689741,189792
(유)유맥에프앤알,014534,2016/12,44335465,17624228,26711237,9606156,15030428,5496698,8500000,0,0,79171788,2290303,2371187,0,0,15155,0,4542811,2290303,1951647,64000593,0,34700077,0,0,1133193,4109458,2840350,412065,370233,0,1402377,513674
(유)유맥에프앤알,014534,2017/12,11474983,3661569,7813414,997829,555769,997829,0,0,0,83631617,2930724,2093502,0,0,5710,0,5273956,2930724,2888927,67688978,0,10477153,0,0,0,0,3653436,360516,417252,31734,965089,200581
(주)88스테이,081962,2016/12,15523220,15522639,581,67666,12868,67666,0,15499771,0,0,-59505,31083,0,0,224,0,-48663,-59505,-62798,0,0,15455239,0,0,0,0,-59505,7184,0,0,3293,0
(주)88스테이,081962,2017/12,15766039,15875212,-109173,94535,2752399,94535,0,13062813,0,25399,-109754,31083,0,0,201,2740084,1155,-109754,-112575,0,5000,15426189,0,0,0,0,-109754,63286,0,2000,2821,0
(주)LF스퀘어씨사이드,086240,2017/12,17962188,8040999,9921189,2181676,40999,2181676,0,8000000,0,0,-37204,0,0,0,1215,0,-33918,-37204,-38429,0,0,15770513,0,0,0,0,-37204,9958,0,4200,1225,0
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2015/12,226310993,112741373,113569619,1516707,441373,1516707,0,112300000,0,0,-766019,0,0,0,63,0,-1278519,-766019,-766081,0,7398,224786887,0,0,0,0,-766019,253,0,0,63,0
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2016/12,348515637,238142458,110373179,5271491,521858,5271491,0,199314000,0,0,-3196440,0,0,0,1138,0,35183455,-3196440,-3234154,0,7406,343236740,0,0,0,0,-3196440,508845,0,0,37745,31
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2017/12,645382083,537245996,108136087,28729561,180132481,28729561,0,314136000,0,0,-2237092,0,0,0,864,179300000,2444677,-2237092,-2405388,0,7413,616645109,0,0,0,0,-2237092,523023,0,0,168296,0
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2015/12,204757352,96045249,108712103,1468117,545249,1468117,0,95500000,0,0,-946381,0,0,0,63,0,-1203666,-946381,-946444,0,0,203289235,0,0,0,0,-946381,205,0,0,63,0
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2016/12,339330890,234379248,104951641,5148092,3789592,5148092,0,194456000,0,0,-3760462,0,0,0,2712,0,32260834,-3760462,-3801878,0,0,334177037,0,0,0,0,-3760462,430206,0,0,41417,0
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2017/12,630064743,527954989,102109754,38700551,192743404,38700551,0,280025000,0,0,-2841888,264613,0,0,1828,191500000,16380933,-2841888,-3056044,0,5766,591358426,0,0,0,0,-2841888,469617,0,0,214156,0
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2015/12,226575277,90756210,135819068,4573804,556210,4573804,0,90200000,0,0,-507614,0,0,0,0,0,-802726,-507614,-507614,0,0,222001473,0,0,0,0,-507614,95,0,0,0,0
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2016/12,323704699,192146390,131558309,14076474,1049790,14076474,0,158416000,0,0,-4260769,0,0,0,2211,0,28726929,-4260769,-4262981,0,6614,309421611,0,0,0,0,-4260769,597878,0,0,2212,0
