회사명,거래소코드,회계년도,자산(*)(천원),부채(*)(천원),자본(*)(천원),유동자산(*)(천원),유동부채(*)(천원),당좌자산(*)(천원),단기차입금(*)(천원),장기차입금(*)(천원),사채(*)(천원),매출액(영업수익)(*)(천원),당기순이익(순손실)(천원),감가상각비(천원),기타대손상각비(천원),이자비용(천원),이자수익(천원),유동성장기부채(*)(천원),영업활동으로 인한 현금흐름(*)(천원),당기순이익(순손실)(천원),영업이익(손실)(천원),매출원가(*)(천원),투자자산(*)(천원),유형자산(*)(천원),무형자산(*)(천원),이연자산(*)(천원),매출채권(*)(천원),재고자산(*)(천원),법인세비용차감전(계속사업)손익(천원),세금과공과(천원),퇴직급여(천원),임차료(천원),영업외수익(*)(천원),영업외비용(*)(천원)
(주)유앤아이디벨롭먼트,086514,2017/12,27901416,14541359,13360058,26133933,14422884,26133933,5180305,0,0,35740550,13540136,16836,0,0,411062,0,16954052,13540136,17352676,0,1009900,718134,0,0,0,0,17491225,10230,118475,43639,478256,339706
(주)유엔아이라이프,057255,2008/12,23209712,26012403,-2802691,23196712,8754223,12268236,0,17202679,0,0,-2883969,0,0,0,548959,0,-10556920,-2883969,-2272218,0,0,0,0,0,0,10928475,-2883969,0,0,9600,548960,1160711
(주)유엔아이라이프,057255,2009/12,23915767,26667400,-2751633,23902767,9409221,12974292,650000,17202679,0,0,51058,0,0,0,659361,0,-142861,51058,-14290,0,0,0,0,0,0,10928475,51058,5381,0,4400,673728,608381
(주)유엠씨홀딩스,016895,2001/12,70490132,61021828,9468304,38794732,55019081,37063676,11685996,0,0,93305772,1441241,329355,0,0,157243,0,-2059281,1441241,3020018,86510285,812828,29827138,0,0,34135306,1731056,1686640,228446,82032,0,387449,1720827
(주)유엠씨홀딩스,016895,2002/12,81472512,69841779,11630732,54436465,64025792,52360806,15899276,0,0,113829053,2258791,348962,0,0,168534,0,-2518171,2258791,2807451,106551146,22828,26952979,0,0,42881534,2075658,3263195,216781,102394,29426,1541841,1086096
(주)유엠씨홀딩스,016895,2003/12,72721010,59514433,13206577,59354970,58783086,57426971,13283970,0,0,113761398,1575845,125393,0,0,355542,0,-2805813,1575845,4996066,104365381,192738,12878501,0,0,42129740,1927999,2198735,204948,109419,51102,454926,3252258
(주)유엠씨홀딩스,016895,2004/12,50137262,31269081,18868180,36687342,31255012,36002454,749064,0,0,62885149,5661603,68694,0,0,444277,0,7344233,5661603,6263891,55426672,897315,11734124,0,0,26623175,684888,5645496,79306,11817,81633,1187613,1806008
(주)유엠씨홀딩스,016895,2005/12,60064508,32207639,27856869,38660403,32205845,35824778,2276935,0,0,75072457,8988688,32299,0,0,236067,0,4840469,8988688,7446246,66766442,80980,20251362,0,0,28308105,2835625,9338357,84208,16886,87893,2213202,321092
(주)유엠씨홀딩스,016895,2006/12,61520886,27684995,33835891,37802413,27131669,34861788,0,0,0,82577654,5979023,115853,0,0,194458,0,10805909,5979023,5846121,75530867,10000,22996498,0,0,23199928,2940626,5983399,169869,25201,78846,397331,260053
(주)유엠씨홀딩스,016895,2007/12,77516604,34827736,42688868,44315059,34208925,39680515,3971447,0,0,106143295,8852976,21956,0,0,863247,0,4471122,8852976,7554932,97480810,8150000,24550296,0,0,28253611,4634544,9175136,203332,20251,85757,1775883,155679
(주)유엠씨홀딩스,016895,2008/12,138427907,85342130,53085777,99848647,84492321,93745626,4107914,0,0,117550966,10396910,34921,0,0,1266226,0,-7129022,10396910,8953060,107488558,13690000,24383011,0,0,49343599,6103022,10455254,2458,18467,79200,1816519,314325
(주)유엠씨홀딩스,016895,2009/12,189992209,66619760,123372449,79090441,64935516,74062611,8200188,0,0,119742076,70350444,18732,0,0,3022170,0,11687835,70350444,9667373,109002979,98415782,11979738,0,0,53383818,5027830,90691190,19180,20803,79200,81603555,579738
(주)유엠씨홀딩스,016895,2010/12,188850205,47803911,141046294,71433889,46177911,66145924,9856836,0,0,121485808,17674293,78835,0,0,989514,0,-4310161,17674293,12464073,107896545,104791698,11784418,0,0,46012522,5287964,20875290,167868,21118,79200,9160062,748846
(주)유엠씨홀딩스,016895,2011/12,159108032,10211203,148896828,29238706,8585203,27269692,0,0,0,54538773,7504478,42088,41200,0,516807,0,7249373,7504478,4280189,49526750,117266382,11470465,0,0,15529728,1969014,9959389,135367,6899,80118,6353112,673913
(주)유엠씨홀딩스,016895,2012/12,156063117,3891960,152171157,19841762,2265960,19360481,0,0,0,21740719,5202685,46406,1045896,0,557890,0,9475626,5202685,-674305,20932757,124586486,10070279,0,0,353259,481281,6979221,167874,32292,79200,8854528,1201002
(주)유엠씨홀딩스,016895,2013/12,163397702,10930354,152467349,17517985,2434554,16821457,0,5000000,0,6781622,3862339,66026,0,0,555199,0,-2879468,3862339,-583497,6363179,125106560,19296941,331044,0,411172,696528,6250530,170794,26234,35169,7322685,488658
(주)유엠씨홀딩스,016895,2014/12,163629883,12133892,151495991,12960420,4522092,11811076,0,3830000,0,14200860,3129637,61080,0,0,334328,1170000,-3243874,3129637,-369989,13517317,129871575,18910815,256090,0,2770765,1149343,4692154,169842,83997,0,7863870,2801727
(주)유엠씨홀딩스,016895,2015/12,166466587,10629993,155836593,17890003,5076653,16525291,21864,2270000,0,17824809,4346352,53671,0,0,291437,1560000,-1763443,4346352,-1882692,17331526,127195095,18607981,181137,0,873872,1364712,5556615,170332,684252,7023,8102760,663453
(주)유엠씨홀딩스,016895,2016/12,169277813,8967536,160310276,18797358,4673446,17889898,30863,710000,0,14700331,4473683,50990,0,0,353791,1560000,-3340889,4473683,-1440122,14328859,128664516,18555235,106184,0,1704809,907460,5799004,204256,35962,23073,8196692,957565
(주)유엠씨홀딩스,016895,2017/12,181334521,17865121,163469401,15181588,7830531,15181588,6000000,6000000,0,1335523,6749724,0,0,0,251812,710000,1403058,6749724,-620027,836689,125560367,37036140,31231,0,211286,0,8746309,211439,2823,29232,9941578,575242
(주)유용,070148,2013/12,24970334,10140836,14829498,24425490,10140836,23300691,0,0,0,47410708,14075607,32043,0,0,140422,0,17743557,14075607,16443227,30320493,0,480840,3183,0,5268388,1124799,18021543,10658,21029,16800,1673644,95329
(주)유용,070148,2014/12,18491263,773685,17717579,9973591,203685,9958965,0,0,0,10894348,3288081,124167,0,0,286629,0,-230616,3288081,3597860,6364446,0,8331851,0,0,11071,14627,4214655,36914,73664,5600,630846,14052
(주)유용,070148,2015/12,18130707,622805,17507901,7089237,67805,7089237,0,0,0,506635,145312,136597,0,0,225959,0,158162,145312,-80180,14627,2645011,8197233,0,0,15709,0,156841,34354,25938,0,238070,1048
(주)유용,070148,2016/12,19392335,812235,18580100,16082916,687235,16082916,0,0,0,701091,676705,89258,0,0,127278,0,482137,676705,-217821,0,1540528,999297,0,0,27457,0,847754,39689,23508,40837,1095729,30154
(주)유용,070148,2017/12,18494882,254147,18240735,14916026,109147,14916026,0,0,0,493784,-298861,108529,0,0,90370,0,-712513,-298861,-440235,0,63,2808233,0,0,7269,0,-298861,14005,29628,92840,333794,192420
(주)유원,078470,2015/12,13796990,13368338,428652,13776676,3488309,13776676,3488309,7740000,0,0,-24297,0,0,0,7,0,-10370123,-24297,-22529,0,0,14563,0,0,0,0,-22522,446,0,6364,7,0
(주)유원,078470,2016/12,14055453,13657338,398116,14047002,11517309,14047002,3777309,0,0,0,-20892,2218,0,0,3,7740000,-290721,-20892,-20895,0,0,2701,0,0,0,0,-20892,318,0,10909,3,0
(주)유정디앤씨,046432,2006/12,14185085,12821375,1363709,14003506,12776629,3525201,2831445,0,0,32096806,4789382,455,13300,0,31711,0,4900282,4789382,5871802,24523667,8995,109113,0,0,2505413,10478304,5328570,14277,44746,45440,867486,1410718
(주)유창,074125,2014/12,8147722,9546580,-1398858,7883574,111680,7883574,0,0,0,0,-1603571,0,0,0,91804,0,-3278379,-1603571,-1617824,0,0,27638,1430,0,0,0,-1603571,47676,0,137965,91804,77551
(주)유창,074125,2015/12,7227766,9805404,-2577638,6989338,326804,6989338,0,0,0,0,-1178780,11212,270253,0,713,0,-1879008,-1178780,-869509,0,0,41419,930,0,0,0,-1178780,54169,28212,165550,758,310029
(주)유창코퍼레이션,059802,2009/12,12520140,8328985,4191155,5265954,4720015,4721434,2775685,3108970,0,29857667,1243656,16339,0,0,2472,116670,-650134,1243656,2417511,24458810,114633,6357369,0,0,3531861,544520,1579384,23638,767546,81100,263472,1101598
(주)유창코퍼레이션,059802,2010/12,12545058,7237856,5307202,4571353,3343698,4127244,1238276,3144158,0,21866465,1116047,53226,0,0,35732,233332,2393328,1116047,2090794,17522838,84726,7205144,0,0,3580000,444109,1481327,20454,163569,180000,131378,740844
(주)유창코퍼레이션,059802,2011/12,9712440,4972403,4740036,2387058,1385417,1957587,567556,3086986,0,6420652,-567166,46298,0,0,2820,233332,327829,-567166,-11485,5082900,164244,6627303,0,0,1532674,429471,-545967,26064,37583,98200,26024,560506
(주)유창코퍼레이션,059802,2017/12,16582739,15105362,1477377,16333419,9597589,5029402,195104,5500000,0,12459466,141048,38420,0,0,4098,0,9610992,141048,980285,8634976,0,224235,0,0,0,11304018,141048,11264,19471,24088,4934,844170
(주)유창파트너스,056665,2008/12,20648506,23060563,-2412057,20496679,403011,10317880,255189,22117886,0,11328148,-2450240,2980,0,0,69564,0,-21183377,-2450240,-1232331,9810089,0,5942,0,0,7874339,10178799,-2450240,10469,39667,38236,80204,1298113
(주)유창파트너스,056665,2009/12,20558840,23214056,-2655216,20475821,22740170,15810800,8943,374386,0,26098163,-243159,32144,250,0,27651,15500000,9044051,-243159,1310155,22036050,0,8933,0,0,11952058,4665021,-243159,317,59833,48548,32893,1586207
(주)유창파트너스,056665,2010/12,5738435,9305400,-3566965,5058509,8824464,1229946,229241,231686,0,736086,-911749,10775,0,0,11633,1500000,10897533,-911749,-318270,211052,0,645842,0,0,479980,3828562,-911749,484,49750,35698,117623,711102
(주)유탑디씨앤씨,047386,2006/12,30942030,32268179,-1326149,30900550,248569,3485182,194946,32000000,0,0,-1212040,6505,0,0,127972,0,-21800037,-1212040,-679092,0,0,12715,3194,0,0,27415368,-1212040,32914,19610,97685,141942,674890
(주)유탑디씨앤씨,047386,2007/12,54111717,60952842,-6841124,53212767,25941154,4096524,8733137,35000000,0,1284755,-5514975,13254,0,0,131671,0,-10485813,-5514975,-2583911,1057477,0,17041,2306,0,352920,49116243,-5514975,18535,7827,162568,132470,3063534
(주)유탑디씨앤씨,047386,2008/12,83869948,93488226,-9618277,83829607,93472913,4388770,20150000,0,0,6073506,-2777153,11037,0,0,91282,23000000,-1642123,-2777153,713787,4561226,0,28126,1634,0,1666154,79440837,-2777153,27234,6937,299498,105286,3596226
(주)유탑디씨앤씨,047386,2009/12,95413133,112153498,-16740365,80389809,57003186,4419038,30525000,53500000,0,36290702,-7122088,32081,0,0,37470,0,-40231867,-7122088,-1618762,28941817,0,12766669,1292,0,1325208,75970771,-7122088,30072,0,446025,86931,5590258
(주)유탑디씨앤씨,047386,2010/12,78570991,101772429,-23201438,19125294,82107116,1919146,71125000,0,0,18952282,-6461072,7102,0,0,57695,0,-4323872,-6461072,-1621676,15278872,0,56336597,1089,0,130890,17206148,-6461072,246922,0,18165,92430,4931827
(주)유탑디씨앤씨,047386,2011/12,4422003,41305537,-36883533,1945864,41085224,1626628,27236347,0,0,67580587,-13682095,5111,0,0,56889,0,6384831,-13682095,-11681000,72981338,0,475679,885,0,1000000,319236,-13682095,220168,0,13801,77619,2078715
(주)유탑디앤씨,073212,2014/12,11084357,10431226,653130,10920920,5431226,1633160,0,5000000,0,127787,-346870,3717,0,0,1831,0,-7078439,-346870,-91300,71599,0,107791,5645,0,0,9287760,-346870,158,4244,7140,2577,258147
(주)유탑디앤씨,073212,2015/12,26124293,30554417,-4430124,25984326,25554417,12449347,3800000,5000000,0,10301126,-5083255,22302,0,0,13685,0,2643670,-5083255,-4606851,6957218,0,85489,4477,0,705579,13534980,-5083255,55318,45414,261060,17706,494110
(주)유탑디앤씨,073212,2016/12,32921545,29317647,3603898,31986426,26317647,6471840,3600000,3000000,0,45587518,8034022,23561,0,0,26956,2000000,-2669328,8034022,9341594,31081197,800000,68796,3309,0,0,25514587,8759738,26799,34673,344688,51042,632898
(주)유탑디앤씨,073212,2017/12,58026180,46418995,11607186,42288879,43762027,18166631,22640000,2600000,0,65896513,8003288,77367,0,0,52235,0,-10487780,8003288,10497765,48063077,12975466,2672390,2141,0,3575603,24122248,10237195,137105,28908,347771,523418,783988
(주)유탑인더월드,047378,2006/12,30954591,31802390,-847799,30913001,780536,3205972,716193,31000000,0,0,-1061313,12790,0,0,52415,0,-22716662,-1061313,-433065,0,0,31009,0,0,0,27707029,-1061313,27568,14348,15568,52434,680682
(주)유탑인더월드,047378,2007/12,34439020,38657588,-4218567,34371033,2651016,2121622,2411619,36000000,0,0,-3370768,13996,0,0,46534,0,-7068019,-3370768,-761755,0,0,17310,0,0,0,32249411,-3370768,12031,3804,299664,46579,2655593
(주)유탑인더월드,047378,2008/12,35104255,42608668,-7504413,35039848,12601522,1178308,7823000,30000000,0,0,-3285845,7401,0,0,49743,4000000,-4478288,-3285845,-158130,0,0,23234,0,0,0,33861539,-3285845,6517,7146,15073,49743,3177458
(주)유탑인더월드,047378,2009/12,35670318,47288799,-11618481,35606885,17281653,642346,16547567,30000000,0,0,-4114069,10479,0,0,12216,0,-4732682,-4114069,-116502,0,0,12756,0,0,0,34964539,-4114069,8341,0,8592,12234,4009800
(주)유탑인더월드,047378,2010/12,35677279,50851815,-15174536,35660183,50844669,535241,30107221,0,0,0,-3556055,5592,0,0,10138,20000000,-3618966,-3556055,-83300,0,0,6417,0,0,0,35124943,-3556055,8911,0,18248,10138,3482893
(주)유탑인더월드,047378,2011/12,35482464,52170982,-16688518,35479431,52163836,115869,51440583,0,0,0,-1513981,3384,0,0,9386,0,-1354777,-1513981,-40646,0,0,3033,0,0,0,35363561,-1513981,9901,0,12041,9386,1482721
(주)유토개발,085064,2017/12,24537350,25221202,-683852,24459976,25221202,24459976,24925000,0,0,0,-953696,46315,0,0,1414,0,-20443024,-953696,-523925,0,0,67173,0,0,0,0,-953696,18575,0,25733,1448,431218
(주)유토개발1차,085101,2017/12,20501815,20628156,-126341,20185429,20589024,20185429,20500000,0,0,0,-426341,1556,0,0,588,0,-19961805,-426341,-426941,0,0,43343,0,0,0,0,-426341,4184,4141,9959,600,0
(주)유화,052653,2008/12,23968357,19250723,4717634,3158456,3540176,2968561,1000000,15693044,0,454169,-3001674,99299,0,0,15418,0,-3482757,-3001674,-865429,22158,264506,20462083,0,0,633666,189895,-3001674,97602,0,0,2004462,4140707
(주)유화,052653,2009/12,22870790,17621271,5249519,2320193,1115311,2137175,1000000,14212580,0,2422182,1646934,398660,0,0,36750,0,2628727,1646934,565723,495767,274501,20192784,0,0,386958,183018,1646934,303309,18800,0,1569382,488172
(주)유화,052653,2010/12,23021613,16390958,6630655,1159970,872146,1035752,750000,13182580,0,2295299,401044,429649,0,0,26688,0,1026820,401044,396007,422438,334486,21443845,0,0,335473,124218,401044,282074,43253,0,45813,40776
(주)유화,052653,2011/12,22876172,15975671,6900501,947160,330154,789779,0,13182580,0,2506643,270475,506723,0,0,29949,0,990929,270475,256233,380273,424470,21421229,0,0,500718,157381,270475,387914,34270,0,48728,34485
(주)유화,052653,2012/12,22394807,16436328,5958479,808576,3216411,720694,2200000,10682580,0,2425687,-922617,487670,0,0,1473,0,595902,-922617,-120378,488288,532040,20970879,0,0,275305,87882,-922617,458712,42069,0,61387,863626
(주)유화,052653,2013/12,22743673,16607442,6136230,618299,6934183,549597,6460000,7132580,0,2580984,177752,451967,0,0,5608,0,102858,177752,399230,350944,1402846,20639215,0,0,313756,68702,177752,385974,43289,0,52328,273806
(주)유화,052653,2014/12,22362829,16079396,6283433,647435,6305854,560769,5870000,7132580,0,2552200,147203,456317,0,0,22111,0,611613,147203,409291,350915,1281816,20350265,0,0,295522,86666,147203,390231,50282,0,39542,301630
(주)유화,052653,2015/12,22254403,15629477,6624926,950462,6615727,880983,5300000,6382580,0,2691511,341493,459564,0,0,7942,750000,1043410,341493,457343,413953,1325778,19894851,0,0,236370,69479,341493,394511,50999,0,126311,242160
(주)유화,052653,2016/12,20926195,15300771,5625424,769007,6230585,614312,5541034,6382580,0,2768913,-999501,429075,0,0,7568,290000,531224,-999501,464317,466431,579536,19502175,0,0,398545,154695,-999501,409288,65201,0,65704,1529523
