회사명,거래소코드,회계년도,[제조]   이자비용
(주)경원엔지니어링건축사사무소,020142,2017/12,70662
(주)경주환경에너지,066402,2012/12,0
(주)경주환경에너지,066402,2013/12,1275444
(주)경주환경에너지,066402,2014/12,1351262
(주)경주환경에너지,066402,2015/12,1124422
(주)경주환경에너지,066402,2016/12,859021
(주)경주환경에너지,066402,2017/12,815973
(주)경호엔지니어링종합건축사사무소,010868,2001/12,0
(주)경호엔지니어링종합건축사사무소,010868,2002/12,855
(주)경호엔지니어링종합건축사사무소,010868,2003/12,7507
(주)경호엔지니어링종합건축사사무소,010868,2004/12,588
(주)경호엔지니어링종합건축사사무소,010868,2005/12,0
(주)경호엔지니어링종합건축사사무소,010868,2006/12,6010
(주)경호엔지니어링종합건축사사무소,010868,2007/12,4016
(주)경호엔지니어링종합건축사사무소,010868,2008/12,0
(주)경호엔지니어링종합건축사사무소,010868,2009/12,6812
(주)경호엔지니어링종합건축사사무소,010868,2010/12,3458
(주)경호엔지니어링종합건축사사무소,010868,2011/12,1591
(주)경호엔지니어링종합건축사사무소,010868,2012/12,3278
(주)경호엔지니어링종합건축사사무소,010868,2013/12,0
(주)경호엔지니어링종합건축사사무소,010868,2014/12,0
(주)경호엔지니어링종합건축사사무소,010868,2015/12,0
(주)경호엔지니어링종합건축사사무소,010868,2016/12,0
(주)경호엔지니어링종합건축사사무소,010868,2017/12,0
(주)경화엔지니어링,048014,2007/12,113068
(주)경화엔지니어링,048014,2008/12,76075
(주)경화엔지니어링,048014,2009/12,24328
(주)경화엔지니어링,048014,2010/12,32895
(주)경화엔지니어링,048014,2011/12,104450
(주)경화엔지니어링,048014,2012/12,113982
(주)경화엔지니어링,048014,2013/12,225973
(주)경화엔지니어링,048014,2014/12,182898
(주)경화엔지니어링,048014,2015/12,94690
(주)경화엔지니어링,048014,2016/12,47015
(주)경화엔지니어링,048014,2017/12,1
(주)고을인더스트리,059836,2009/12,175230
(주)고을인더스트리,059836,2010/12,465642
(주)고을인더스트리,059836,2011/12,406836
(주)고을인더스트리,059836,2012/12,382666
(주)고을인더스트리,059836,2013/12,291926
(주)고을인더스트리,059836,2014/12,255981
(주)고을인더스트리,059836,2015/12,182441
(주)고을인더스트리,059836,2016/12,20
(주)고을인더스트리,059836,2017/12,0
(주)골든브릿지기술투자,029606,2002/12,553163
(주)골든브릿지기술투자,029606,2003/12,1188471
(주)골든브릿지기술투자,029606,2004/12,385621
(주)골든브릿지기술투자,029606,2005/12,165610
(주)골든브릿지기술투자,029606,2006/12,82921
(주)골프뷰,059080,2009/12,546147
(주)골프뷰,059080,2010/12,1320933
(주)공간종합건축사사무소,046819,2006/12,454716
(주)공간종합건축사사무소,046819,2007/12,657534
(주)공간종합건축사사무소,046819,2008/12,889051
(주)공간종합건축사사무소,046819,2009/12,1213946
(주)공간종합건축사사무소,046819,2010/12,1494829
(주)공간종합건축사사무소,046819,2011/12,1628017
(주)공간종합건축사사무소,046819,2012/12,1662554
(주)공간종합건축사사무소,046819,2013/12,543464
(주)공간종합건축사사무소,046819,2014/12,328019
(주)공덕컨설팅,050118,2007/12,604193
(주)공덕컨설팅,050118,2008/12,67147
(주)교원위즈,059451,2009/12,218523
(주)교원위즈,059451,2010/12,353086
(주)교원위즈,059451,2011/12,393570
(주)교원위즈,059451,2012/12,385682
(주)교원위즈,059451,2013/12,233408
(주)교원위즈,059451,2014/12,242173
(주)교원위즈,059451,2015/12,215191
(주)교원위즈,059451,2016/12,180282
(주)교원위즈,059451,2017/12,166753
(주)국보디자인,013130,2001/12,0
(주)국제해양기술,085859,2017/12,2727
(주)귀뚜라미홀딩스,013163,2001/12,0
(주)귀뚜라미홀딩스,013163,2002/12,0
(주)귀뚜라미홀딩스,013163,2003/12,53635
(주)귀뚜라미홀딩스,013163,2004/12,1163
(주)귀뚜라미홀딩스,013163,2005/12,0
(주)귀뚜라미홀딩스,013163,2006/12,0
(주)귀뚜라미홀딩스,013163,2007/12,0
(주)귀뚜라미홀딩스,013163,2008/12,0
(주)귀뚜라미홀딩스,013163,2009/12,0
(주)귀뚜라미홀딩스,013163,2010/12,0
(주)귀뚜라미홀딩스,013163,2011/12,2562
(주)귀뚜라미홀딩스,013163,2012/12,0
(주)귀뚜라미홀딩스,013163,2013/12,0
(주)귀뚜라미홀딩스,013163,2014/12,0
(주)귀뚜라미홀딩스,013163,2015/12,0
(주)귀뚜라미홀딩스,013163,2016/12,0
(주)귀뚜라미홀딩스,013163,2017/12,0
(주)그레이스어소시에이츠,057297,2008/12,0
(주)그레이스어소시에이츠,057297,2009/12,1579369
(주)그레이스어소시에이츠,057297,2010/12,1171718
(주)그레이스엔존,051993,2007/12,48367
(주)그레이스엔존,051993,2008/12,707154
(주)그레이스엔존,051993,2009/12,750391
(주)그레이프커뮤니케이션즈,013502,2001/12,15824
(주)그레이프커뮤니케이션즈,013502,2002/12,20
