회사명,거래소코드,회계년도,[제조]   이자비용
(주)골든듀,020459,2009/12,1066584
(주)골든듀,020459,2010/12,1177133
(주)골든듀,020459,2011/12,1315887
(주)골든듀,020459,2012/12,1477180
(주)골든듀,020459,2013/12,1565830
(주)골든듀,020459,2014/12,1184565
(주)골든듀,020459,2015/12,901420
(주)골든듀,020459,2016/12,733096
(주)골든듀,020459,2017/12,842184
(주)광림마린테크,069698,2013/12,225729
(주)광림마린테크,069698,2014/12,358037
(주)광림마린테크,069698,2015/12,320257
(주)광림마린테크,069698,2016/12,332860
(주)광림마린테크,069698,2017/12,412054
(주)광림선퍼니쳐,052494,2007/12,0
(주)광림선퍼니쳐,052494,2008/12,0
(주)광보하이테크,014420,2001/12,366678
(주)광보하이테크,014420,2002/12,334827
(주)광보하이테크,014420,2003/12,291830
(주)광보하이테크,014420,2004/12,120638
(주)광보하이테크,014420,2005/12,53173
(주)광보하이테크,014420,2006/12,39806
(주)광보하이테크,014420,2007/12,68180
(주)광보하이테크,014420,2008/12,195284
(주)광산,013068,2001/12,390661
(주)광산,013068,2002/12,312058
(주)광산,013068,2003/12,232772
(주)광산,013068,2004/12,208398
(주)광산,013068,2005/12,330225
(주)광산,013068,2006/12,350738
(주)광산,013068,2007/12,672687
(주)광산,013068,2008/12,938912
(주)광산,013068,2009/12,983028
(주)광산,013068,2010/12,838263
(주)광산,013068,2011/12,1651525
(주)광산,013068,2012/12,1811699
(주)광산,013068,2013/12,1984364
(주)광산,013068,2014/12,1832998
(주)광산,013068,2015/12,1496713
(주)광산,013068,2016/12,2155858
(주)광산,013068,2017/12,2374827
(주)광진상사,077063,2015/12,119684
(주)광진상사,077063,2016/12,116070
(주)광진상사,077063,2017/12,108574
(주)군포종합폐차장,078225,2015/12,37278
(주)군포종합폐차장,078225,2016/12,527251
(주)군포종합폐차장,078225,2017/12,483326
(주)귀뚜라미에너지,012831,2001/12,415115
(주)귀뚜라미에너지,012831,2002/12,122366
(주)귀뚜라미에너지,012831,2003/12,22623
(주)귀뚜라미에너지,012831,2004/12,28046
(주)귀뚜라미에너지,012831,2005/12,27078
(주)귀뚜라미에너지,012831,2006/12,37797
(주)귀뚜라미에너지,012831,2007/12,38133
(주)귀뚜라미에너지,012831,2008/12,40697
(주)귀뚜라미에너지,012831,2009/12,23510
(주)귀뚜라미에너지,012831,2010/12,22552
(주)귀뚜라미에너지,012831,2011/12,14590
(주)귀뚜라미에너지,012831,2012/12,10083
(주)귀뚜라미에너지,012831,2013/12,15359
(주)귀뚜라미에너지,012831,2014/12,6194
(주)귀뚜라미에너지,012831,2015/12,6767
(주)귀뚜라미에너지,012831,2016/12,670758
(주)귀뚜라미에너지,012831,2017/12,507268
(주)그린바이로,068831,2014/12,475114
(주)그린바이로,068831,2015/12,330396
(주)그린바이로,068831,2016/12,249958
(주)그린바이로,068831,2017/12,143661
(주)그린스코,026605,2001/12,740849
(주)그린스코,026605,2002/12,129275
(주)그린스코,026605,2003/12,208322
(주)그린스코,026605,2004/12,56161
(주)그린스코,026605,2005/12,132552
(주)그린스코,026605,2006/12,209917
(주)그린스코,026605,2007/12,161490
(주)그린스코,026605,2008/12,175835
(주)그린스코,026605,2009/12,39552
(주)그린스코,026605,2010/12,17698
(주)그린스코,026605,2011/12,13086
(주)그린스코,026605,2012/12,12476
(주)그린스코,026605,2013/12,10490
(주)그린스틸,067582,2012/12,315440
(주)그린스틸,067582,2013/12,203504
(주)그린엔텍,086918,2017/12,27992
(주)그린파워텍,052332,2007/12,20383
(주)그린파워텍,052332,2008/12,4354
(주)그린파워텍,052332,2012/12,0
(주)그린파워텍,052332,2013/12,0
(주)그린파워텍,052332,2014/12,0
(주)그린파워텍,052332,2015/12,0
(주)그린파워텍,052332,2016/12,0
(주)그린파워텍,052332,2017/12,0
(주)그린환경기술,043625,2005/12,153222
(주)그린환경기술,043625,2006/12,1368424
(주)그린환경기술,043625,2007/12,1670909
(주)그린환경기술,043625,2008/12,2108141
(주)그린환경기술,043625,2009/12,1867184
(주)그린환경기술,043625,2010/12,520242
(주)그린환경기술,043625,2011/12,442853
(주)글로리,079247,2015/12,234944
(주)글로리,079247,2016/12,253560
(주)글로리,079247,2017/12,252450
(주)글로벌냉동식품,064670,2011/12,113837
(주)글로벌냉동식품,064670,2012/12,210643
(주)글로벌냉동식품,064670,2013/12,170031
(주)글로벌냉동식품,064670,2014/12,100416
(주)글로벌냉동식품,064670,2015/12,93676
(주)글로벌냉동식품,064670,2016/12,97244
(주)글로벌냉동식품,064670,2017/12,75877
(주)금륜,085606,2017/12,107525
(주)금오에너지,082974,2016/12,8183
(주)금오에너지,082974,2017/12,312385
(주)금하네이벌텍,064031,2011/12,400947
(주)금하네이벌텍,064031,2012/12,373980
(주)금하네이벌텍,064031,2013/12,477234
(주)금하네이벌텍,064031,2014/12,296623
(주)금하네이벌텍,064031,2015/12,417152
(주)금하네이벌텍,064031,2016/12,346967
(주)금하네이벌텍,064031,2017/12,707694
(주)금호환경,013253,2001/12,639230
(주)금호환경,013253,2002/12,985142
(주)금호환경,013253,2003/12,926546
(주)금호환경,013253,2004/12,1060309
(주)금호환경,013253,2005/12,927296
(주)기강,056606,2009/12,663847
(주)기강,056606,2010/12,1024536
(주)기강,056606,2011/12,1346762
(주)기선,073836,2014/12,167592
(주)기선,073836,2015/12,333238
(주)기선,073836,2016/12,337471
(주)기선,073836,2017/12,437957
(주)길쌈에너지,074099,2014/12,300498
(주)길쌈에너지,074099,2015/12,392031
(주)꿈과모험,028378,2001/08,47
(주)나래,058258,2009/12,18293
(주)나래,058258,2010/12,12010
(주)나래,058258,2011/12,9441
(주)나래,058258,2012/12,96
(주)나래,058258,2013/12,4867
(주)나래,058258,2014/12,11916
(주)나래,058258,2015/12,268
(주)나래,058258,2016/12,790
(주)나래,058258,2017/12,574
(주)나우통상,061004,2010/12,124090
(주)나우통상,061004,2011/12,195173
(주)나우통상,061004,2012/12,166225
(주)나우통상,061004,2013/12,114014
(주)나우통상,061004,2014/12,67419
(주)나우통상,061004,2015/12,0
(주)나우통상,061004,2016/12,0
(주)나우통상,061004,2017/12,0
(주)나인코퍼레이션,080747,2016/12,174229
(주)나인코퍼레이션,080747,2017/12,330013
(주)나투라파워,056374,2008/12,287602
(주)나투라파워,056374,2009/12,521600
(주)나투라파워,056374,2010/12,538003
(주)나투라파워,056374,2011/12,505090
(주)나투라파워,056374,2012/12,404283
(주)나투라파워,056374,2013/12,385066
(주)낫소,022346,2002/12,2743462
(주)낫소,022346,2003/12,2385733
(주)낫소,022346,2004/12,560278
(주)낫소,022346,2005/12,528688
(주)낫소,022346,2006/12,168898
(주)내추럴오투피아,066292,2012/12,0
(주)내추럴오투피아,066292,2013/12,848385
(주)내추럴오투피아,066292,2014/12,1137124
(주)내추럴오투피아,066292,2015/12,597345
(주)내추럴오투피아,066292,2016/12,561339
(주)내추럴오투피아,066292,2017/12,514843
(주)넓은,013408,2005/12,1763
(주)네비엔,039950,2002/12,50859
(주)네비엔,039950,2003/12,206161
(주)네비엔,039950,2006/12,631307
(주)네비엔,039950,2007/12,731759
(주)네비엔,039950,2008/12,954638
(주)네비엔,039950,2009/12,657856
(주)네비엔,039950,2010/12,659267
(주)네비엔,039950,2011/12,590098
(주)네비엔,039950,2012/12,634613
(주)네비엔,039950,2013/12,1040005
(주)넥시스,060016,2009/12,525864
(주)넥시스,060016,2010/12,445118
(주)넥시스,060016,2011/12,393489
(주)넥시스,060016,2012/12,341232
(주)넥시스,060016,2013/12,542871
(주)넥시스,060016,2014/12,600963
(주)넥시스,060016,2015/12,575627
(주)넥시스,060016,2016/12,656616
(주)넥시스,060016,2017/12,640384
(주)녹봉조선,029567,2002/12,301389
(주)녹봉조선,029567,2003/12,451555
(주)녹봉조선,029567,2004/12,433308
(주)녹봉조선,029567,2005/12,732590
(주)녹봉조선,029567,2006/12,1226168
(주)녹봉조선,029567,2007/12,1541180
(주)녹봉조선,029567,2008/12,2564611
(주)녹봉조선,029567,2009/12,6642961
(주)녹봉조선,029567,2010/12,2306972
(주)녹색지대,053974,2008/12,589433
(주)녹색지대,053974,2009/12,612013
(주)누보갤러리,052643,2007/12,271436
(주)누보갤러리,052643,2008/12,373690
(주)뉴원이앤씨,082832,2016/12,192208
(주)뉴원이앤씨,082832,2017/12,280539
(주)뉴텍웰니스,078719,2015/12,149457
(주)뉴텍웰니스,078719,2016/12,198165
(주)뉴텍웰니스,078719,2017/12,297288
(주)다남솔라,069747,2014/12,879743
(주)다남솔라,069747,2015/12,873550
(주)다남솔라,069747,2016/12,687837
(주)다솔,052160,2007/12,72493
(주)다솔,052160,2008/12,945883
(주)다솔,052160,2009/12,958365
(주)다솔,052160,2010/12,889709
(주)다솔,052160,2011/12,1051734
(주)다솔,052160,2012/12,1647540
(주)다솔,052160,2013/12,2054608
(주)다원,073068,2014/12,251966
(주)다원,073068,2015/12,294270
(주)다원,073068,2016/12,283520
(주)다원,073068,2017/12,265731
(주)다원넥스트,076147,2015/12,47600
(주)다원넥스트,076147,2016/12,278131
(주)다원넥스트,076147,2017/12,300625
(주)다원체어스,058587,2009/12,603579
(주)다원체어스,058587,2010/12,465224
(주)다원체어스,058587,2013/12,263279
(주)다원체어스,058587,2014/12,295617
(주)다원체어스,058587,2015/12,265923
(주)다원체어스,058587,2016/12,233340
(주)다원체어스,058587,2017/12,241456
(주)다원환경,059072,2009/12,408783
(주)다원환경,059072,2010/12,695880
(주)다원환경,059072,2011/12,770476
(주)다원환경,059072,2012/12,618237
(주)다이치,073336,2014/12,0
(주)다이치,073336,2015/12,0
(주)다이치,073336,2016/12,11914
(주)다이치,073336,2017/12,2105
(주)다인조형공사,051424,2007/12,72626
(주)다인조형공사,051424,2008/12,197617
(주)다인조형공사,051424,2014/12,599970
(주)다인태양광발전소,058661,2009/12,131894
(주)다인태양광발전소,058661,2010/12,304864
(주)단우실업,013512,2001/12,71812
(주)단우실업,013512,2002/12,116888
(주)단우실업,013512,2003/12,101496
(주)단우실업,013512,2004/12,105551
(주)단우실업,013512,2005/12,73485
(주)단우실업,013512,2006/12,88087
(주)단우실업,013512,2007/12,146479
(주)단우실업,013512,2008/12,136662
(주)단우실업,013512,2009/12,69521
(주)단우실업,013512,2010/12,49412
