회사명,거래소코드,회계년도,[제조]   이자비용
(주)경동기전,050446,2017/12,217311
(주)경복궁면세점,075853,2015/12,447705
(주)경복궁면세점,075853,2016/12,440180
(주)경복궁면세점,075853,2017/12,246216
(주)경원라이프,052273,2007/12,184520
(주)경원라이프,052273,2008/12,644134
(주)경원라이프,052273,2009/12,615563
(주)경원라이프,052273,2010/12,583208
(주)경원라이프,052273,2011/12,534591
(주)경원라이프,052273,2012/12,473913
(주)경원라이프,052273,2013/12,432336
(주)경원라이프,052273,2014/12,395353
(주)경일,046351,2006/12,569362
(주)경일,046351,2007/12,811605
(주)경일,046351,2008/12,911637
(주)경일,046351,2009/12,1002006
(주)경일,046351,2010/12,974488
(주)경일,046351,2011/12,1118782
(주)경일,046351,2012/12,1285552
(주)경일,046351,2013/12,1622882
(주)경일,046351,2014/12,2665846
(주)경일,046351,2015/12,2380327
(주)경일,046351,2016/12,687215
(주)경일,046351,2017/12,561327
(주)계명산업개발,056487,2008/12,675063
(주)계명산업개발,056487,2009/12,626181
(주)계명산업개발,056487,2010/12,609886
(주)계명산업개발,056487,2011/12,824833
(주)계명산업개발,056487,2012/12,755704
(주)계명산업개발,056487,2013/12,575485
(주)계명산업개발,056487,2014/12,543779
(주)계명산업개발,056487,2015/12,390125
(주)고려에너지,058379,2009/12,186509
(주)고려에너지,058379,2010/12,221470
(주)고려에너지,058379,2011/12,256567
(주)고려에너지,058379,2012/12,292664
(주)고려에너지,058379,2013/12,271373
(주)고려에너지,058379,2014/12,248285
(주)고려에너지,058379,2015/12,175672
(주)고려에너지,058379,2016/12,129665
(주)고려에너지,058379,2017/12,134137
(주)고려정보통신,053253,2007/12,432336
(주)고려정보통신,053253,2008/12,523911
(주)고려정보통신,053253,2009/12,382482
(주)고려정보통신,053253,2010/12,470676
(주)고려정보통신,053253,2011/12,580440
(주)고려정보통신,053253,2012/12,575875
(주)고려정보통신,053253,2013/12,661179
(주)고려정보통신,053253,2014/12,545539
(주)고려정보통신,053253,2015/12,456985
(주)고려정보통신,053253,2016/12,392602
(주)고려정보통신,053253,2017/12,421614
(주)고려택배,056960,2008/12,45219
(주)고려택배,056960,2009/12,299880
(주)고려택배,056960,2010/12,458115
(주)고려택배,056960,2011/12,455571
(주)고려택배,056960,2012/12,459785
(주)고려택배,056960,2013/12,471960
(주)고려택배,056960,2014/12,374485
(주)고려택배,056960,2015/12,233718
(주)고려택배,056960,2016/12,268800
(주)고려택배,056960,2017/12,789295
(주)고리,021933,2002/12,1382873
(주)고리,021933,2003/12,258705
(주)고리,021933,2004/12,472855
(주)고리,021933,2005/12,429063
(주)고리,021933,2006/12,438773
(주)고리,021933,2007/12,320176
(주)고리,021933,2008/12,185024
(주)고리,021933,2009/12,145242
(주)고리,021933,2010/12,153727
(주)고리,021933,2011/12,317644
(주)고리,021933,2012/12,193211
(주)고리,021933,2013/12,57954
(주)고리,021933,2014/12,35858
(주)고리,021933,2015/12,19569
(주)고리,021933,2016/12,1802
(주)고리,021933,2017/12,140258
(주)골드마인홀딩스,058739,2009/12,66100
(주)골드마인홀딩스,058739,2010/12,560512
(주)골드마인홀딩스,058739,2011/12,560354
(주)골드마인홀딩스,058739,2012/12,555340
(주)골드마인홀딩스,058739,2013/12,518446
(주)골드마인홀딩스,058739,2014/12,480638
(주)골드마인홀딩스,058739,2015/12,386932
(주)골드마인홀딩스,058739,2016/12,329094
(주)골드마인홀딩스,058739,2017/12,314297
(주)골드웨이,067368,2012/12,181302
(주)골드웨이,067368,2013/12,134289
(주)골드웨이,067368,2016/12,154735
(주)골드웨이,067368,2017/12,173168
(주)골프존커머스,072279,2015/12,0
(주)골프존커머스,072279,2016/12,0
(주)골프존커머스,072279,2017/12,84288
(주)공영홈쇼핑,075931,2016/12,0
(주)공영홈쇼핑,075931,2017/12,0
(주)공항리무진,029539,2002/12,759491
(주)공항리무진,029539,2003/12,642360
(주)공항리무진,029539,2004/12,598173
(주)공항리무진,029539,2005/12,411489
(주)공항리무진,029539,2006/12,342076
(주)공항리무진,029539,2007/12,303395
(주)공항리무진,029539,2008/12,324769
(주)공항리무진,029539,2009/12,188929
(주)공항리무진,029539,2010/12,137422
(주)공항리무진,029539,2011/12,92657
(주)공항리무진,029539,2012/12,84177
(주)공항리무진,029539,2013/12,57232
(주)공항리무진,029539,2014/12,40162
(주)공항리무진,029539,2015/12,27902
(주)공항리무진,029539,2016/12,4355
(주)공항리무진,029539,2017/12,0
(주)관광호텔바빌론,057009,2008/12,501418
(주)관광호텔바빌론,057009,2009/12,1136057
(주)관광호텔바빌론,057009,2010/12,1545117
(주)관광호텔바빌론,057009,2011/12,1495544
(주)관광호텔바빌론,057009,2012/12,1821853
(주)광신고속,080714,2016/12,119503
(주)광신고속,080714,2017/12,124492
(주)광주관광호텔,013092,2001/12,173440
(주)광주관광호텔,013092,2002/12,224458
(주)광주관광호텔,013092,2003/12,140101
(주)광주관광호텔,013092,2004/12,95744
(주)교보문고,017496,2001/12,118270
(주)교보문고,017496,2002/12,83361
(주)교보문고,017496,2003/12,269021
(주)교보문고,017496,2004/12,1119735
(주)교보문고,017496,2005/12,580133
(주)교보문고,017496,2006/12,357298
(주)교보문고,017496,2007/12,0
(주)교보문고,017496,2008/12,1861313
(주)교보문고,017496,2009/12,2313280
(주)교보문고,017496,2010/12,2966654
(주)교보문고,017496,2011/12,4357049
(주)교보문고,017496,2012/12,0
(주)교보문고,017496,2013/12,3758072
(주)교보문고,017496,2014/12,2477158
(주)교보문고,017496,2015/12,1376301
(주)교보문고,017496,2016/12,787164
(주)교보문고,017496,2017/12,877781
(주)교원스타트원,058230,2009/12,189406
(주)교원스타트원,058230,2010/12,0
(주)교원스타트원,058230,2011/12,34908
(주)교원스타트원,058230,2012/12,25302
(주)교원스타트원,058230,2013/12,35634
(주)교원스타트원,058230,2014/12,83126
(주)교원스타트원,058230,2015/12,87380
(주)교원크리에이티브,077151,2016/12,383681
(주)교원크리에이티브,077151,2017/12,2659378
(주)구름인터렉티브,052409,2007/12,181644
(주)구름인터렉티브,052409,2008/12,641274
(주)구름인터렉티브,052409,2009/12,723259
(주)구름인터렉티브,052409,2010/12,657042
(주)국제선박투자운용,049344,2007/12,18007
(주)국제선박투자운용,049344,2008/12,73458
(주)국제선박투자운용,049344,2015/12,17600
(주)국제선박투자운용,049344,2016/12,10741
(주)국제선박투자운용,049344,2017/12,8537
(주)국제종합물류,047496,2006/12,19624
(주)국제종합물류,047496,2007/12,4955
(주)국제종합물류,047496,2008/12,651
(주)국제종합물류,047496,2009/12,461
(주)국제종합물류,047496,2010/12,362
(주)국제종합물류,047496,2011/12,0
(주)국제종합물류,047496,2012/12,111911
(주)국제종합물류,047496,2013/12,117108
(주)국제종합물류,047496,2014/12,118742
(주)국제종합물류,047496,2015/12,172223
(주)국제종합물류,047496,2016/12,344389
(주)국제종합물류,047496,2017/12,314572
(주)굿모닝월드,073151,2014/12,44375
(주)굿모닝월드,073151,2015/12,34828
(주)굿모닝월드,073151,2016/12,27646
(주)굿모닝월드,073151,2017/12,0
(주)굿지앤,083477,2016/12,60171
(주)굿지앤,083477,2017/12,91176
(주)그랜드호텔,030738,2002/12,683693
(주)그랜드호텔,030738,2003/12,802322
(주)그랜드호텔,030738,2004/12,439991
(주)그랜드호텔,030738,2005/12,1260509
(주)그린글로브라인,074516,2014/12,112534
(주)그린글로브라인,074516,2015/12,102916
(주)그린로지스틱스,044334,2005/12,232923
(주)그린로지스틱스,044334,2006/12,340695
(주)그린로지스틱스,044334,2007/12,365540
(주)그린로지스틱스,044334,2008/12,494545
(주)그린로지스틱스,044334,2009/12,360165
(주)그린로지스틱스,044334,2010/12,261551
(주)그린앤블루,013174,2001/12,488632
(주)그린앤블루,013174,2002/12,345617
(주)그린앤블루,013174,2003/12,286731
(주)그린앤블루,013174,2004/12,282432
(주)그린앤블루,013174,2005/12,260161
(주)그린앤블루,013174,2006/12,266230
(주)그린앤블루,013174,2007/12,257364
(주)그린앤블루,013174,2008/12,278111
(주)그린앤블루,013174,2009/12,216170
(주)그린앤블루,013174,2010/12,185525
(주)그린앤블루,013174,2011/12,84283
(주)그린앤컴퍼니,063534,2011/12,25778
(주)그린앤컴퍼니,063534,2012/12,193364
(주)그린앤컴퍼니,063534,2013/12,763104
(주)그린앤컴퍼니,063534,2014/12,98507
(주)그린캐슬,041749,2004/12,0
(주)그린캐슬,041749,2005/12,129245
(주)그린캐슬,041749,2006/12,375243
(주)그린캐슬,041749,2007/12,476192
(주)그린캐슬,041749,2008/12,583152
(주)그린캐슬,041749,2009/12,215556
(주)그린캐슬,041749,2010/12,0
(주)그린캐슬,041749,2011/12,0
(주)극동티엘에스,041783,2004/12,286908
(주)극동티엘에스,041783,2005/12,317827
