회사명,거래소코드,회계년도,[제조]   이자비용
(주)건화이엔지,061116,2013/12,424023
(주)건화이엔지,061116,2014/12,651033
(주)건화이엔지,061116,2015/12,605281
(주)건화이엔지,061116,2016/12,565308
(주)건화이엔지,061116,2017/12,591354
(주)게스템프카테크,018571,2001/12,1781631
(주)게스템프카테크,018571,2002/12,1240026
(주)게스템프카테크,018571,2003/12,910856
(주)게스템프카테크,018571,2004/12,987077
(주)게스템프카테크,018571,2005/12,971601
(주)게스템프카테크,018571,2006/12,814095
(주)게스템프카테크,018571,2007/12,600306
(주)게스템프카테크,018571,2008/12,445479
(주)게스템프카테크,018571,2009/12,395515
(주)게스템프카테크,018571,2010/12,329967
(주)게스템프카테크,018571,2011/12,349722
(주)게스템프카테크,018571,2012/12,283051
(주)게스템프카테크,018571,2013/12,160138
(주)게스템프카테크,018571,2014/12,118002
(주)게스템프카테크,018571,2015/12,68683
(주)게스템프카테크,018571,2016/12,33081
(주)게스템프카테크,018571,2017/12,17910
(주)경동냉열산업,077498,2015/12,85859
(주)경동냉열산업,077498,2016/12,173154
(주)경동냉열산업,077498,2017/12,181122
(주)경동피.오.에이,058715,2009/12,324491
(주)경동피.오.에이,058715,2010/12,396734
(주)경동피.오.에이,058715,2011/12,394154
(주)경민,047267,2006/12,391621
(주)경민,047267,2007/12,437785
(주)경민,047267,2008/12,442154
(주)경민,047267,2009/12,365575
(주)경민,047267,2010/12,410641
(주)경민,047267,2011/12,443818
(주)경민,047267,2012/12,541640
(주)경민,047267,2013/12,553029
(주)경민,047267,2014/12,539108
(주)경민,047267,2015/12,498461
(주)경민,047267,2016/12,405509
(주)경민,047267,2017/12,394978
(주)경성엠티,063872,2011/12,276636
(주)경성엠티,063872,2012/12,366029
(주)경성엠티,063872,2013/12,354271
(주)경성엠티,063872,2014/12,304134
(주)경성엠티,063872,2015/12,217991
(주)경성엠티,063872,2016/12,217356
(주)경성엠티,063872,2017/12,223796
(주)경영사,073458,2014/12,228731
(주)경영사,073458,2015/12,245059
(주)경영사,073458,2016/12,294349
(주)경영사,073458,2017/12,376136
(주)경윤하이드로에너지,060046,2010/12,577348
(주)경윤하이드로에너지,060046,2011/12,405046
(주)경일코리아,045530,2006/12,303635
(주)경진티알엠,063268,2011/12,75373
(주)경진티알엠,063268,2012/12,322276
(주)경진티알엠,063268,2013/12,397671
(주)경진티알엠,063268,2014/12,331496
(주)경진티알엠,063268,2015/12,269765
(주)경진티알엠,063268,2016/12,321470
(주)경진티알엠,063268,2017/12,301272
(주)고려금속,045995,2006/12,98537
(주)고려반도체시스템,013005,2001/12,278639
(주)고려반도체시스템,013005,2002/12,177586
(주)고려반도체시스템,013005,2003/12,150977
(주)고려반도체시스템,013005,2004/12,106367
(주)고려반도체시스템,013005,2005/12,78595
(주)고려소재연구소,067833,2012/12,350969
(주)고려소재연구소,067833,2013/12,390269
(주)고려소재연구소,067833,2014/12,286686
(주)고려소재연구소,067833,2015/12,221727
(주)고려특수금속,073284,2014/12,35250
(주)고려특수금속,073284,2015/12,57245
(주)고려특수금속,073284,2016/12,17916
(주)고려특수금속,073284,2017/12,8373
(주)고영테크놀러지,045641,2006/12,32479
(주)고영테크놀러지,045641,2007/12,20917
(주)골드라인로지텍,052439,2007/12,186160
(주)골드라인로지텍,052439,2008/12,611781
(주)골드라인로지텍,052439,2009/12,842586
(주)골드라인로지텍,052439,2010/12,635148
(주)골드라인로지텍,052439,2011/12,334845
(주)골드라인로지텍,052439,2012/12,345348
(주)골드라인로지텍,052439,2013/12,232511
(주)골드라인로지텍,052439,2014/12,346108
(주)골드라인로지텍,052439,2015/12,262057
(주)골드라인로지텍,052439,2016/12,294700
(주)골드라인로지텍,052439,2017/12,336775
(주)공영엔지니어링,010176,2001/12,118889
(주)공영엔지니어링,010176,2002/12,58606
(주)공영엔지니어링,010176,2003/12,56846
(주)공진,063799,2011/12,5737
(주)공진,063799,2012/12,4276
(주)공진,063799,2013/12,1258
(주)공진,063799,2014/12,1099
(주)광명,063203,2011/12,218279
(주)광명,063203,2012/12,226232
(주)광명,063203,2013/12,156476
(주)광명,063203,2014/12,68028
(주)광산기공,046986,2006/12,445510
(주)광산기공,046986,2007/12,225676
(주)광산기공,046986,2008/12,295205
(주)광산기공,046986,2009/12,284773
(주)광산기공,046986,2010/12,292883
(주)광산기공,046986,2011/12,333766
(주)광산기공,046986,2012/12,296912
(주)광산기공,046986,2013/12,217450
(주)광산기공,046986,2014/12,178628
(주)광산기공,046986,2015/12,150955
(주)광산기공,046986,2016/12,134439
(주)광산기공,046986,2017/12,154193
(주)광성몰드,049555,2007/12,238511
(주)광성몰드,049555,2008/12,324222
(주)광성에이엔브이,063313,2011/12,134141
(주)광성에이엔브이,063313,2012/12,130077
(주)광성에이엔브이,063313,2017/12,62675
(주)광성캔바스,050097,2007/12,636888
(주)광성캔바스,050097,2008/12,363098
(주)광성캔바스,050097,2009/12,465483
(주)광성캔바스,050097,2010/12,540799
(주)광성캔바스,050097,2011/12,757933
(주)광신아이앤피,030062,2002/12,167775
(주)광신아이앤피,030062,2003/12,182997
(주)광신아이앤피,030062,2004/12,202411
(주)광신아이앤피,030062,2005/12,286625
(주)광신아이앤피,030062,2006/12,380225
(주)광신아이앤피,030062,2007/12,271799
(주)광신아이앤피,030062,2008/12,416118
(주)광신아이앤피,030062,2009/12,464972
(주)광신아이앤피,030062,2010/12,624695
(주)광신아이앤피,030062,2011/12,845841
(주)광신아이앤피,030062,2012/12,732032
(주)광신아이앤피,030062,2013/12,667983
(주)광신아이앤피,030062,2014/12,562441
(주)광신아이앤피,030062,2015/12,506915
(주)광신아이앤피,030062,2016/12,376197
(주)광신아이앤피,030062,2017/12,252797
(주)광영이엔씨,063645,2011/12,290016
(주)광영이엔씨,063645,2012/12,469452
(주)광영이엔씨,063645,2013/12,677197
(주)광영이엔씨,063645,2014/12,936658
(주)광영이엔씨,063645,2015/12,1061099
(주)광영이엔씨,063645,2016/12,938283
(주)광일기공,044605,2005/12,325341
(주)광일기공,044605,2006/12,527701
(주)광일기공,044605,2007/12,939526
(주)광일기공,044605,2008/12,1257370
(주)광일기공,044605,2009/12,1229799
(주)광일기공,044605,2010/12,1672927
(주)광일기공,044605,2011/12,1656116
(주)광일기공,044605,2012/12,1647483
(주)광일기공,044605,2013/12,1611232
(주)광일기공,044605,2014/12,1687351
(주)광일기공,044605,2015/12,1658036
(주)광일기공,044605,2016/12,1533539
(주)광일기공,044605,2017/12,1462741
(주)광진기계,060568,2010/12,325693
(주)광진기계,060568,2011/12,373276
(주)광진기계,060568,2012/12,416728
(주)광진기계,060568,2013/12,427738
(주)광진기계,060568,2014/12,404057
(주)광진기계,060568,2015/12,454896
(주)광진기계,060568,2016/12,461029
(주)광진기계,060568,2017/12,444117
(주)광진상공,017495,2001/12,1450855
(주)광진상공,017495,2002/12,1365195
(주)광진상공,017495,2003/12,1435555
(주)광진상공,017495,2004/12,1623615
(주)광진상공,017495,2005/12,1699197
(주)광진상공,017495,2006/12,1828090
(주)광진상공,017495,2007/12,2388598
(주)광진상공,017495,2008/12,2945263
(주)광진상공,017495,2009/12,2220290
(주)광진상공,017495,2010/12,2139254
(주)광진상공,017495,2011/12,2215457
(주)광진상공,017495,2012/12,2475333
(주)광진상공,017495,2013/12,2926443
(주)광진상공,017495,2014/12,3247147
(주)광진상공,017495,2015/12,2975518
(주)광진상공,017495,2016/12,2604355
(주)광진상공,017495,2017/12,2454212
(주)광진윈텍,013100,2001/12,192278
(주)광진윈텍,013100,2002/12,184813
(주)광진윈텍,013100,2003/12,192717
(주)광진윈텍,013100,2004/12,199610
(주)광진윈텍,013100,2005/12,193799
(주)광진정밀,069662,2013/12,377701
(주)광진정밀,069662,2014/12,241904
(주)광진정밀,069662,2015/12,166784
(주)광진정밀,069662,2016/12,112496
(주)광진정밀,069662,2017/12,95801
(주)광형테크,063497,2011/12,553282
(주)광형테크,063497,2012/12,910725
(주)광형테크,063497,2013/12,971377
(주)광형테크,063497,2014/12,1404895
(주)교원L&C,045618,2006/12,73231
(주)교원L&C,045618,2007/12,0
(주)교원L&C,045618,2008/12,0
(주)교원L&C,045618,2009/12,344332
(주)교원L&C,045618,2010/12,517022
(주)교원L&C,045618,2011/12,444856
(주)교원L&C,045618,2012/12,338332
(주)구산,066506,2012/12,293961
(주)구산,066506,2013/12,334885
(주)구산,066506,2014/12,281445
(주)구산,066506,2015/12,274262
(주)구산,066506,2016/12,222754
(주)구산,066506,2017/12,129274
(주)국일인토트,010893,2001/12,630178
(주)국일인토트,010893,2002/12,490510
(주)국일인토트,010893,2003/12,400118
(주)국일인토트,010893,2004/12,342035
(주)국일인토트,010893,2005/12,311327
(주)국일인토트,010893,2006/12,240990
(주)국일인토트,010893,2007/12,227289
(주)국일인토트,010893,2008/12,240353
(주)국일인토트,010893,2009/12,274765
(주)국일인토트,010893,2010/12,272345
(주)국일인토트,010893,2011/12,326800
(주)국일인토트,010893,2012/12,282227
(주)국일인토트,010893,2013/12,216190
(주)국일인토트,010893,2014/12,216094
(주)국일인토트,010893,2015/12,236117
(주)국일인토트,010893,2016/12,256809
(주)국일인토트,010893,2017/12,302118
(주)국일정공,029403,2002/12,238322
(주)국일정공,029403,2003/12,203895
(주)국일정공,029403,2004/12,192407
(주)국일정공,029403,2005/12,253519
(주)국일정공,029403,2006/12,195556
(주)국일정공,029403,2007/12,171298
(주)국일정공,029403,2008/12,188849
(주)국일정공,029403,2009/12,516418
(주)국일정공,029403,2010/12,338135
(주)국일정공,029403,2011/12,251144
(주)국일정공,029403,2012/12,357634
(주)국일정공,029403,2013/12,326793
(주)국일정공,029403,2014/12,267308
(주)국일정공,029403,2015/12,243442
(주)국일정공,029403,2016/12,226067
(주)국일정공,029403,2017/12,283254
(주)국제유압,058057,2009/12,300710
(주)국제유압,058057,2010/12,381225
(주)국제유압,058057,2011/12,423338
(주)국제유압,058057,2012/12,425084
(주)귀뚜라미범양냉방,023718,2002/12,472842
(주)귀뚜라미범양냉방,023718,2003/12,1136178
(주)귀뚜라미범양냉방,023718,2004/12,1516045
(주)귀뚜라미범양냉방,023718,2005/12,1396671
(주)귀뚜라미범양냉방,023718,2006/12,1259713
(주)귀뚜라미범양냉방,023718,2007/12,479866
(주)귀뚜라미범양냉방,023718,2008/12,476543
(주)귀뚜라미범양냉방,023718,2009/12,227975
(주)귀뚜라미범양냉방,023718,2010/12,110992
(주)귀뚜라미범양냉방,023718,2011/12,37010
(주)귀뚜라미범양냉방,023718,2012/12,0
(주)귀뚜라미범양냉방,023718,2013/12,0
(주)귀뚜라미범양냉방,023718,2014/12,0
(주)귀뚜라미범양냉방,023718,2015/12,0
(주)귀뚜라미범양냉방,023718,2016/12,0
(주)귀뚜라미범양냉방,023718,2017/12,0
(주)그랜드우성,070093,2013/12,486888
(주)그랜드우성,070093,2014/12,940155
(주)그랜드우성,070093,2015/12,1090315
